# timestamp estimated_time_lag buffer_size move_status
1624427454.0218339 0.736706 2 1
1624427454.07187629 0.736706 2 1
1624427454.22181988 0.736706 3 8
1624427454.32191634 0.736706 3 1
1624427454.42182684 0.736706 3 1
1624427454.47203135 0.736706 3 1
1624427454.62194157 0.736706 4 8
1624427454.72196627 0.736706 4 1
1624427454.82185626 0.736706 0 8
1624427454.92181897 0.736706 1 8
1624427455.02184176 0.736706 1 1
1624427455.07186747 0.736706 1 1
1624427455.22182083 0.736706 2 8
1624427455.32191324 0.736706 2 1
1624427455.3720324 0.736706 2 1
1624427455.52196836 0.736706 2 1
1624427455.62185645 0.736706 3 8
1624427455.72196412 0.736706 3 1
1624427455.82182813 0.736706 3 1
1624427455.92181897 0.736706 4 8
1624427456.02184391 0.736706 0 8
1624427456.0718739 0.736706 0 1
1624427456.321913 0.736706 0 1
1624427456.37202644 0.736706 1 8
1624427456.52196622 0.736706 1 1
1624427456.62192535 0.736706 2 8
1624427456.72196412 0.736706 3 8
1624427456.82183599 0.736706 4 8
1624427456.92182755 0.736706 0 8
1624427457.02184796 0.736706 0 1
1624427457.07186985 0.736706 0 1
1624427457.22181773 0.736706 0 1
1624427457.32200861 0.736706 0 1
1624427457.37239313 0.736706 0 1
1624427457.5219934 0.736706 0 1
1624427457.62198162 0.736706 0 1
1624427457.72209477 0.736706 0 1
1624427457.82187796 0.736706 0 1
1624427457.92182875 0.736706 0 1
1624427458.0218308 0.736706 0 1
1624427458.07186055 0.736706 0 1
1624427458.22181869 0.736706 0 1
1624427458.32192588 0.736706 1 8
1624427458.37201691 0.736706 2 8
1624427458.5220232 0.736706 2 1
1624427458.62192607 0.736706 2 1
1624427458.72196341 0.736706 2 1
1624427458.82182384 0.736706 3 8
1624427458.92182446 0.736706 3 1
1624427459.0218358 0.736706 3 1
1624427459.07184672 0.736706 3 1
1624427459.22181821 0.736706 3 1
1624427459.32189608 0.736706 4 8
1624427459.37200975 0.736706 4 1
1624427459.52200651 0.736706 0 8
1624427459.62196517 0.736706 1 8
1624427459.72196198 0.736706 2 8
1624427459.8218503 0.736706 3 8
1624427459.92182922 0.736706 3 1
1624427460.0218358 0.736706 3 1
1624427460.0718658 0.736706 3 1
1624427460.22181582 0.736706 3 1
1624427460.32189226 0.736706 3 1
1624427460.42183328 0.736706 4 8
1624427460.47201514 0.736706 4 1
1624427460.62197351 0.736706 0 8
1624427460.72195721 0.736706 0 1
1624427460.82189274 0.736706 0 1
1624427460.92182422 0.736706 0 1
1624427461.0218401 0.736706 0 1
1624427461.07185721 0.736706 0 1
1624427461.22182107 0.736706 0 1
1624427461.32189131 0.736706 1 8
1624427461.42187667 0.736706 2 8
1624427461.47203422 0.736706 2 1
1624427461.62194204 0.736706 2 1
1624427461.72196388 0.736706 2 1
1624427461.82189751 0.736706 2 1
1624427461.92178655 0.736706 3 8
1624427462.02184701 0.736706 4 8
1624427462.07184863 0.736706 4 1
1624427462.22182155 0.736706 0 8
1624427462.32183766 0.736706 0 1
1624427462.42187142 0.736706 0 1
1624427462.47202253 0.736706 0 1
1624427462.62196922 0.736706 0 1
1624427462.72195888 0.736706 0 1
1624427462.82199454 0.736706 0 1
1624427462.92182827 0.736706 0 1
1624427463.02190018 0.736706 0 1
1624427463.07186818 0.736706 1 8
1624427463.22181916 0.736706 1 1
1624427463.32183003 0.736706 2 8
1624427463.42182398 0.736706 2 1
1624427463.47205162 0.736706 2 1
1624427463.62195039 0.736706 2 1
1624427463.72196174 0.736706 2 1
1624427463.82181811 0.736706 2 1
1624427463.92182064 0.736706 3 8
1624427464.02183557 0.736706 3 1
1624427464.07187629 0.736706 3 1
1624427464.22182012 0.736706 3 1
1624427464.32191324 0.736706 4 8
1624427464.42183614 0.736706 4 1
1624427464.47201633 0.736706 4 1
1624427464.62196612 0.736706 0 8
1624427464.72196221 0.736706 0 1
1624427464.82181549 0.736706 0 1
1624427464.92183018 0.736706 0 1
1624427465.02183604 0.736706 0 1
1624427465.07186604 0.736706 0 1
1624427465.22181964 0.736706 1 8
1624427465.32188129 0.736706 1 1
1624427465.42182684 0.736706 1 1
1624427465.47199702 0.736706 2 8
1624427465.62200856 0.736706 2 1
1624427465.72196555 0.736706 2 1
1624427465.82185459 0.736706 2 1
1624427465.92187667 0.736706 2 1
1624427466.02182698 0.736706 3 8
1624427466.07192612 0.736706 4 8
1624427466.22187042 0.736706 4 1
1624427466.32189512 0.736706 0 8
1624427466.42181373 0.736706 1 8
1624427466.72202516 0.736706 2 8
1624427466.82182288 0.736706 2 1
1624427466.92182541 0.736706 2 1
1624427467.02183723 0.736706 3 8
1624427467.07186365 0.736706 4 8
1624427467.22182941 0.736706 4 1
1624427467.3219223 0.736706 4 1
1624427467.42184186 0.736706 4 1
1624427467.47202063 0.736706 0 8
1624427467.72198796 0.736706 1 8
1624427467.82182026 0.736706 1 1
1624427467.9218266 0.736706 1 1
1624427468.02183437 0.736706 1 1
1624427468.07191348 0.736706 1 1
1624427468.2218225 0.736706 1 1
1624427468.32198048 0.736706 1 1
1624427468.42214561 0.736706 1 1
1624427468.47209477 0.736706 1 1
1624427468.62208438 0.736706 1 1
1624427468.72202015 0.736706 2 8
1624427468.82182288 0.736706 2 1
1624427468.92182016 0.736706 2 1
1624427469.02183771 0.736706 2 1
1624427469.07186651 0.736706 2 1
1624427469.22181368 0.736706 2 1
1624427469.32184672 0.736706 3 8
1624427469.42184639 0.736706 3 1
1624427469.47203779 0.736706 3 1
1624427469.62192416 0.736706 4 8
1624427469.72196698 0.736706 4 1
1624427469.82187366 0.736706 0 8
1624427469.92182589 0.736706 0 1
1624427470.02184415 0.736706 1 8
1624427470.0718689 0.736706 2 8
1624427470.22181606 0.736706 2 1
1624427470.32191133 0.736706 2 1
1624427470.42183805 0.736706 2 1
1624427470.47201991 0.736706 2 1
1624427470.62192559 0.736706 3 8
1624427470.7219615 0.736706 4 8
1624427470.82182384 0.736706 4 1
1624427470.92182136 0.736706 4 1
1624427471.02183104 0.736706 0 8
1624427471.07185984 0.736706 0 1
1624427471.22181988 0.736706 0 1
1624427471.3219676 0.736706 1 8
1624427471.42183089 0.736706 1 1
1624427471.47208691 0.736706 1 1
1624427471.62200141 0.736706 2 8
1624427471.72212553 0.736706 3 8
1624427471.82182336 0.736706 4 8
1624427471.92182899 0.736706 0 8
1624427472.02183127 0.736706 0 0
1624427472.07183909 0.736706 0 0
1624427472.22181726 0.736706 0 0
1624427472.32184029 0.736706 0 0
1624427472.421978 0.736706 0 0
1624427472.47186971 0.736706 0 0
1624427472.62194514 0.736706 0 0
1624427472.72237444 0.736706 1 8
1624427472.82182646 0.736706 1 1
1624427472.92182565 0.736706 2 8
1624427473.02183414 0.736706 3 8
1624427473.12182498 0.736706 3 1
1624427473.22182012 0.736706 4 8
1624427473.32184935 0.736706 4 1
1624427473.42191386 0.736706 0 8
1624427473.47185779 0.736706 1 8
1624427473.62197042 0.736706 1 1
1624427473.72196484 0.736706 2 8
1624427473.82181978 0.736706 3 8
1624427473.92181826 0.736706 4 8
1624427474.02184606 0.736706 4 1
1624427474.07187891 0.736706 4 1
1624427474.22182131 0.736706 0 8
1624427474.32193971 0.736706 1 8
1624427474.42184329 0.736706 2 8
1624427474.47227907 0.736706 3 8
1624427474.62199116 0.736706 4 8
1624427474.72192502 0.736706 4 1
1624427474.77201414 0.736706 0 8
1624427474.92186499 0.736706 0 1
1624427475.02185273 0.736706 0 1
1624427475.1218214 0.736706 0 1
1624427475.22181964 0.736706 1 8
1624427475.32193613 0.736706 1 1
1624427475.42183661 0.736706 2 8
1624427475.47201729 0.736706 2 1
1624427475.6219728 0.736706 2 1
1624427475.72196317 0.736706 2 1
1624427475.82182336 0.736706 2 1
1624427475.92182732 0.736706 2 1
1624427476.02185011 0.736706 2 1
1624427476.07187319 0.736706 2 1
1624427476.22182345 0.736706 3 8
1624427476.32190537 0.736706 3 1
1624427476.42184925 0.736706 4 8
1624427476.47201514 0.758999 0 8
1624427476.62193441 0.758999 0 1
1624427476.7219677 0.758999 0 1
1624427476.82185936 0.758999 0 1
1624427476.87189746 0.758999 0 1
1624427476.97188067 0.758999 0 1
1624427477.07187319 0.758999 0 1
1624427477.22186208 0.758999 0 1
1624427477.32185483 0.758999 0 1
1624427477.42185736 0.758999 0 1
1624427477.47203159 0.758999 0 1
1624427477.62197495 0.758999 1 8
1624427477.72197151 0.758999 1 1
1624427477.77203417 0.758999 1 1
1624427477.92183542 0.758999 1 1
1624427478.02185774 0.758999 1 1
1624427478.0718832 0.758999 1 1
1624427478.2218349 0.758999 1 1
1624427478.32201052 0.758999 1 1
1624427478.4218843 0.758999 1 1
1624427478.47233891 0.758999 1 1
1624427478.62197018 0.758999 1 1
1624427478.72196078 0.758999 1 1
1624427478.8218286 0.758999 1 1
1624427478.87193513 0.758999 1 1
1624427479.02184844 0.758999 1 1
1624427479.0718894 0.758999 1 1
1624427479.22182965 0.758999 1 1
1624427479.32190585 0.758999 1 1
1624427479.42184591 0.758999 1 1
1624427479.47200799 0.758999 1 1
1624427479.62197328 0.758999 1 1
1624427479.72196269 0.758999 1 1
1624427479.82183599 0.758999 1 1
1624427479.87189102 0.758999 1 1
1624427480.02187014 0.758999 1 1
1624427480.07192087 0.758999 1 1
1624427480.22186375 0.758999 1 1
1624427480.32195759 0.758999 1 1
1624427480.42187428 0.758999 1 1
1624427480.47206044 0.758999 1 1
1624427480.6219964 0.758999 1 1
1624427480.67207146 0.758999 1 1
1624427480.92184973 0.758999 2 8
1624427481.02185082 0.758999 2 1
1624427481.07189178 0.758999 2 1
1624427481.22184229 0.758999 2 1
1624427481.32196522 0.758999 2 1
1624427481.42183733 0.758999 2 1
1624427481.47201705 0.758999 2 1
1624427481.62195301 0.758999 2 1
1624427481.6723876 0.758999 2 1
1624427481.82186937 0.758999 2 1
1624427481.87201428 0.758999 2 1
1624427482.02185011 0.758999 2 1
1624427482.07188344 0.758999 2 1
1624427482.2218287 0.758999 2 1
1624427482.32195616 0.758999 2 1
1624427482.42186117 0.758999 2 1
1624427482.47234869 0.758999 2 1
1624427482.57204223 0.758999 2 1
1624427482.7219646 0.758999 3 8
1624427482.77229977 0.758999 4 8
1624427482.87199521 0.758999 0 8
1624427482.97185063 0.758999 0 1
1624427483.07185936 0.758999 0 1
1624427483.22182369 0.758999 0 1
1624427483.32184768 0.758999 0 1
1624427483.42184234 0.758999 0 1
1624427483.47202277 0.758999 0 1
1624427483.62191963 0.758999 0 1
1624427483.67202115 0.758999 1 8
1624427483.7720139 0.758999 1 1
1624427483.92190385 0.758999 1 1
1624427484.021837 0.758999 1 1
1624427484.07187247 0.758999 1 1
1624427484.2218194 0.758999 1 1
1624427484.32196426 0.758999 1 1
1624427484.42182446 0.758999 1 1
1624427484.47201562 0.758999 2 8
1624427484.62185621 0.758999 2 1
1624427484.67200375 0.758999 3 8
1624427484.77200627 0.758999 3 1
1624427484.87193465 0.758999 3 1
1624427484.97184205 0.758999 3 1
1624427485.07195878 0.758999 3 1
1624427485.22186852 0.758999 3 1
1624427485.32198882 0.758999 3 1
1624427485.42183042 0.758999 3 1
1624427485.47201276 0.758999 3 1
1624427485.62197161 0.758999 3 1
1624427485.72196054 0.758999 3 1
1624427485.77201176 0.758999 3 1
1624427485.8718586 0.758999 3 1
1624427486.02185512 0.758999 3 1
1624427486.07186079 0.758999 3 1
1624427486.22183347 0.758999 3 1
1624427486.32187057 0.758999 4 8
1624427486.42182612 0.758999 4 1
1624427486.47199011 0.758999 0 8
1624427486.62196803 0.758999 0 1
1624427486.67201805 0.758999 1 8
1624427486.77198601 0.758999 1 1
1624427486.87190461 0.758999 1 1
1624427486.97184396 0.758999 1 1
1624427487.07189441 0.758999 1 1
1624427487.22237086 0.758999 1 1
1624427487.32191372 0.758999 1 1
1624427487.42191315 0.758999 1 1
1624427487.47200084 0.758999 2 8
1624427487.62196636 0.758999 3 8
1624427487.67201257 0.758999 4 8
1624427487.77200961 0.758999 4 1
1624427487.87185884 0.758999 4 1
1624427487.97183824 0.758999 4 1
1624427488.07184792 0.758999 4 1
1624427488.22183275 0.758999 0 8
1624427488.32182455 0.758999 0 1
1624427488.42182326 0.758999 1 8
1624427488.47201014 0.758999 2 8
1624427488.5720005 0.758999 3 8
1624427488.67198825 0.758999 4 8
1624427488.77200365 0.887465 0 8
1624427488.87199521 0.887465 0 1
1624427488.97183609 0.887465 0 1
1624427489.07188153 0.887465 0 1
1624427489.22182226 0.887465 0 1
1624427489.32185078 0.887465 1 8
1624427489.42184186 0.887465 2 8
1624427489.47201324 0.887465 3 8
1624427489.62193608 0.887465 4 8
1624427489.72196555 0.76946 0 8
1624427489.82185507 0.76946 1 8
1624427489.92181921 0.76946 2 8
1624427490.0218277 0.76946 3 8
1624427490.07185698 0.76946 4 8
1624427490.22181916 0.76946 0 8
1624427490.32183743 0.76946 0 1
1624427490.4218266 0.76946 1 8
1624427490.47201157 0.76946 2 8
1624427490.62193871 0.76946 3 8
1624427490.6720078 0.76946 4 8
1624427490.82190919 0.75227 0 8
1624427490.87200856 0.75227 1 8
1624427491.02182174 0.75227 2 8
1624427491.07186246 0.75227 3 8
1624427491.22182584 0.75227 4 8
1624427491.32183599 0.710072 0 8
1624427491.42193174 0.710072 1 8
1624427491.47185254 0.710072 2 8
1624427491.62196207 0.710072 3 8
1624427491.72196937 0.710072 4 8
1624427491.82185984 0.710072 0 8
1624427491.87221718 0.710072 0 1
1624427492.02189469 0.710072 1 8
1624427492.07262897 0.710072 1 1
1624427492.22183037 0.710072 1 1
1624427492.32196522 0.710072 1 1
1624427492.42190623 0.710072 1 1
1624427492.47229457 0.710072 1 1
1624427492.62201881 0.710072 1 1
1624427492.72197008 0.710072 2 8
1624427492.82182097 0.710072 2 1
1624427492.92182231 0.710072 2 1
1624427493.02184939 0.710072 2 1
1624427493.07186246 0.710072 2 1
1624427493.22181821 0.710072 2 1
1624427493.32185149 0.710072 2 1
1624427493.42182374 0.710072 2 1
1624427493.47201943 0.710072 3 8
1624427493.62193871 0.710072 4 8
1624427493.67200708 0.710072 4 1
1624427493.82182503 0.710072 0 8
1624427493.92182255 0.710072 1 8
1624427494.0218308 0.710072 2 8
1624427494.07186127 0.710072 3 8
1624427494.22181559 0.710072 4 8
1624427494.32183814 0.66358 0 8
1624427494.42184353 0.66358 1 8
1624427494.47201705 0.66358 2 8
1624427494.62194252 0.66358 3 8
1624427494.72195697 0.66358 4 8
1624427494.82182169 0.665735 0 8
1624427494.92182422 0.665735 1 8
1624427495.02182531 0.665735 2 8
1624427495.07186222 0.665735 3 8
1624427495.22181773 0.665735 4 8
1624427495.32188606 0.510395 0 8
1624427495.42183757 0.510395 1 8
1624427495.47225976 0.510395 2 8
1624427495.62189245 0.510395 3 8
1624427495.72196746 0.510395 4 8
1624427495.82181978 0.510395 4 1
1624427495.92182636 0.510395 4 1
1624427496.02182388 0.510395 0 8
1624427496.07186174 0.510395 0 1
1624427496.22182393 0.510395 1 8
1624427496.32182956 0.510395 1 1
1624427496.42191792 0.510395 1 1
1624427496.47202301 0.510395 2 8
1624427496.62197161 0.510395 2 1
1624427496.72196674 0.510395 3 8
1624427496.82185698 0.510395 3 1
1624427496.92183876 0.510395 4 8
1624427497.02183795 0.510395 0 8
1624427497.07186127 0.510395 0 1
1624427497.22182202 0.510395 0 1
1624427497.32191324 0.510395 1 8
1624427497.42182851 0.510395 2 8
1624427497.4720118 0.510395 3 8
1624427497.62190294 0.510395 4 8
1624427497.72196627 0.495678 0 8
1624427497.82182288 0.495678 0 1
1624427497.92187691 0.495678 1 8
1624427498.02184129 0.495678 1 1
1624427498.07186246 0.495678 1 1
1624427498.22182178 0.495678 2 8
1624427498.32184291 0.495678 2 1
1624427498.42192793 0.495678 2 1
1624427498.4718523 0.495678 2 1
1624427498.62191415 0.495678 3 8
1624427498.72197294 0.495678 4 8
1624427498.82182169 0.495678 0 8
1624427498.92182016 0.495678 1 8
1624427499.021837 0.495678 2 8
1624427499.07186341 0.495678 2 1
1624427499.22181988 0.495678 3 8
1624427499.32200599 0.495678 4 8
1624427499.42187929 0.495678 4 1
1624427499.47233677 0.495678 4 1
1624427499.62190771 0.495678 4 1
1624427499.72199416 0.495678 0 8
1624427499.8218596 0.495678 1 8
1624427499.92182326 0.495678 1 1
1624427500.02183795 0.495678 1 1
1624427500.0718596 0.495678 1 1
1624427500.22182083 0.495678 1 1
1624427500.32185173 0.495678 1 1
1624427500.42184019 0.495678 1 1
1624427500.47201586 0.495678 1 1
1624427500.62193751 0.495678 2 8
1624427500.72196603 0.495678 3 8
1624427500.82183146 0.495678 3 1
1624427500.92182088 0.495678 3 1
1624427501.02183437 0.495678 3 1
1624427501.07186556 0.495678 3 1
1624427501.22183371 0.495678 3 1
1624427501.32184792 0.495678 3 1
1624427501.42185903 0.495678 4 8
1624427501.47202516 0.495678 4 1
1624427501.62197161 0.495678 4 1
1624427501.72197437 0.495678 0 8
1624427501.82183123 0.495678 0 1
1624427501.92182708 0.495678 0 1
1624427502.02183867 0.495678 0 1
1624427502.07187533 0.495678 0 1
1624427502.22182822 0.495678 0 1
1624427502.32189822 0.495678 0 1
1624427502.42184401 0.495678 0 1
1624427502.47203183 0.495678 0 1
1624427502.62227631 0.495678 0 1
1624427502.7224164 0.495678 0 1
1624427502.82182264 0.495678 0 1
1624427502.92182088 0.495678 0 1
1624427503.02184296 0.495678 0 1
1624427503.07186699 0.495678 1 8
1624427503.22181988 0.495678 1 1
1624427503.32191372 0.495678 1 1
1624427503.42182612 0.495678 1 1
1624427503.47232389 0.495678 1 1
1624427503.62236047 0.495678 1 1
1624427503.72197652 0.495678 1 1
1624427503.82183337 0.495678 1 1
1624427503.92182946 0.495678 2 8
1624427504.0218327 0.495678 2 1
1624427504.07186437 0.495678 3 8
1624427504.22181916 0.495678 3 1
1624427504.32184148 0.495678 4 8
1624427504.42184997 0.495678 4 1
1624427504.47201967 0.495678 4 1
1624427504.62193942 0.495678 4 1
1624427504.72196531 0.495678 4 1
1624427504.82185197 0.495678 4 1
1624427504.92189932 0.495678 4 1
1624427505.02189064 0.495678 4 1
1624427505.07188702 0.495678 4 1
1624427505.22181869 0.495678 4 1
1624427505.32191157 0.495678 4 1
1624427505.42182708 0.495678 0 8
1624427505.472013 0.495678 0 1
1624427505.62197304 0.495678 0 1
1624427505.72197247 0.495678 0 1
1624427505.82185173 0.495678 0 1
1624427505.92182469 0.495678 0 1
1624427506.02183366 0.495678 0 1
1624427506.07186985 0.495678 0 1
1624427506.22182035 0.495678 0 1
1624427506.32183027 0.495678 0 1
1624427506.421839 0.495678 0 1
1624427506.47203922 0.495678 0 1
1624427506.62193894 0.495678 0 1
1624427506.72196698 0.495678 0 1
1624427506.82181978 0.495678 0 1
1624427506.92182255 0.495678 0 1
1624427507.02188873 0.495678 0 1
1624427507.07205272 0.495678 0 1
1624427507.22182441 0.495678 1 8
1624427507.32191944 0.495678 1 1
1624427507.42183399 0.495678 1 1
1624427507.47202945 0.495678 1 1
1624427507.62193656 0.495678 1 1
1624427507.72197294 0.495678 1 1
1624427507.82185793 0.495678 1 1
1624427507.92182446 0.495678 1 1
1624427508.02183032 0.495678 1 1
1624427508.07187128 0.495678 1 1
1624427508.22182441 0.495678 1 1
1624427508.32181907 0.495678 1 1
1624427508.42195892 0.495678 1 1
1624427508.47188854 0.495678 1 1
1624427508.62244105 0.495678 1 1
1624427508.72212195 0.495678 1 1
1624427508.82183123 0.495678 1 1
1624427508.92182159 0.495678 1 1
1624427509.02191925 0.495678 1 1
1624427509.07188773 0.495678 1 1
1624427509.22182488 0.495678 1 1
1624427509.32194281 0.495678 1 1
1624427509.42183113 0.495678 1 1
1624427509.47204304 0.495678 1 1
1624427509.62209797 0.495678 1 1
1624427509.72196293 0.495678 1 1
1624427509.77237964 0.495678 1 1
1624427509.92195988 0.495678 1 1
1624427510.021837 0.495678 1 1
1624427510.071877 0.495678 1 1
1624427510.2218802 0.495678 1 1
1624427510.32191443 0.495678 1 1
1624427510.42224646 0.495678 1 1
1624427510.47203183 0.495678 1 1
1624427510.62196708 0.495678 1 1
1624427510.72195792 0.495678 1 1
1624427510.8218224 0.495678 1 1
1624427510.87285757 0.495678 1 1
1624427511.0218358 0.495678 1 1
1624427511.07185125 0.495678 1 1
1624427511.22182035 0.495678 1 1
1624427511.32185078 0.495678 1 1
1624427511.42185569 0.495678 1 1
1624427511.4720273 0.495678 1 1
1624427511.62194681 0.495678 1 1
1624427511.72195554 0.495678 1 1
1624427511.8218224 0.495678 2 8
1624427511.92182255 0.495678 2 1
1624427512.02184916 0.495678 2 1
1624427512.0718658 0.495678 3 8
1624427512.22181606 0.495678 3 1
1624427512.32189393 0.495678 3 1
1624427512.42183518 0.495678 3 1
1624427512.47201896 0.495678 3 1
1624427512.62196493 0.495678 3 1
1624427512.7219677 0.495678 3 1
1624427512.82184696 0.495678 3 1
1624427512.92181897 0.495678 3 1
1624427513.0218401 0.495678 3 1
1624427513.07185936 0.495678 3 1
1624427513.22181654 0.495678 4 8
1624427513.3219316 0.495678 4 1
1624427513.42183638 0.495678 4 1
1624427513.4720881 0.495678 4 1
1624427513.62193537 0.495678 4 1
1624427513.72196651 0.495678 4 1
1624427513.82184362 0.495678 4 1
1624427513.92182207 0.495678 4 1
1624427514.02183032 0.495678 4 1
1624427514.07186246 0.495678 0 8
1624427514.22181749 0.495678 0 1
1624427514.32189727 0.495678 0 1
1624427514.42186117 0.495678 0 1
1624427514.47229719 0.495678 0 1
1624427514.62195635 0.495678 0 1
1624427514.72212577 0.495678 0 1
1624427514.82181573 0.495678 1 8
1624427514.92182326 0.495678 1 1
1624427515.02188778 0.495678 1 1
1624427515.07195401 0.495678 1 1
1624427515.22188783 0.495678 1 1
1624427515.3219502 0.495678 1 1
1624427515.42183614 0.495678 1 1
1624427515.47203302 0.495678 1 1
1624427515.62191725 0.495678 1 1
1624427515.72200108 0.495678 1 1
1624427515.82185721 0.495678 1 1
1624427515.92183042 0.495678 1 1
1624427516.02184057 0.495678 1 1
1624427516.07185125 0.495678 1 1
1624427516.22182155 0.495678 1 1
1624427516.32181644 0.495678 1 1
1624427516.42197251 0.495678 1 1
1624427516.47186208 0.495678 1 1
1624427516.62197638 0.495678 1 1
1624427516.7219708 0.495678 1 1
1624427516.82182002 0.495678 1 1
1624427516.9218204 0.495678 1 1
1624427517.0218358 0.495678 1 1
1624427517.07186222 0.495678 1 1
1624427517.22183037 0.495678 1 1
1624427517.32192802 0.495678 1 1
1624427517.42228651 0.495678 1 1
1624427517.47202134 0.495678 1 1
1624427517.62194252 0.495678 1 1
1624427517.72197318 0.495678 1 1
1624427517.82182074 0.495678 1 1
1624427517.92182446 0.495678 1 1
1624427518.02183437 0.495678 1 1
1624427518.07185936 0.495678 1 1
1624427518.22181845 0.495678 1 1
1624427518.32193255 0.495678 1 1
1624427518.42188644 0.495678 1 1
1624427518.47232842 0.495678 1 1
1624427518.62202168 0.495678 1 1
1624427518.72232056 0.495678 1 1
1624427518.82182598 0.495678 1 1
1624427518.92187691 0.495678 1 1
1624427519.02183843 0.495678 1 1
1624427519.07194567 0.495678 1 1
1624427519.22186375 0.495678 1 1
1624427519.32193303 0.495678 1 1
1624427519.42183638 0.495678 1 1
1624427519.47202277 0.495678 1 1
1624427519.62198472 0.495678 1 1
1624427519.72198415 0.495678 1 1
1624427519.82182741 0.495678 1 1
1624427519.9218235 0.495678 1 1
1624427520.0218401 0.495678 1 1
1624427520.0718689 0.495678 1 1
1624427520.22182226 0.495678 1 1
1624427520.32242084 0.495678 1 1
1624427520.42200232 0.495678 1 1
1624427520.47235537 0.495678 1 1
1624427520.62236404 0.495678 1 1
1624427520.72196913 0.495678 1 1
1624427520.82182145 0.495678 1 1
1624427520.92182469 0.495678 1 1
1624427521.02183867 0.495678 1 1
1624427521.07187104 0.495678 1 1
1624427521.22182441 0.495678 1 1
1624427521.32194066 0.495678 1 1
1624427521.42182779 0.495678 1 1
1624427521.47201109 0.495678 1 1
1624427521.62191319 0.495678 1 1
1624427521.72196722 0.495678 1 1
1624427521.82182097 0.495678 1 1
1624427521.92183304 0.495678 1 1
1624427522.02184391 0.495678 1 1
1624427522.07186174 0.495678 1 1
1624427522.22182131 0.495678 1 1
1624427522.3219018 0.495678 1 1
1624427522.42184114 0.495678 1 1
1624427522.47235203 0.495678 1 1
1624427522.62273812 0.495678 1 1
1624427522.72216225 0.495678 2 8
1624427522.8218255 0.495678 2 1
1624427522.92182279 0.495678 2 1
1624427523.02183151 0.495678 2 1
1624427523.07186389 0.495678 2 1
1624427523.22181749 0.495678 2 1
1624427523.32189512 0.495678 2 1
1624427523.42185068 0.495678 2 1
1624427523.47201872 0.495678 3 8
1624427523.62194896 0.495678 3 1
1624427523.72237849 0.495678 3 1
1624427523.82186842 0.495678 3 1
1624427523.92238402 0.495678 3 1
1624427524.02192974 0.495678 3 1
1624427524.07186222 0.495678 3 1
1624427524.22182083 0.495678 3 1
1624427524.32247186 0.495678 3 1
1624427524.42197251 0.495678 3 1
1624427524.47235131 0.495678 3 1
1624427524.62198353 0.495678 3 1
1624427524.72194171 0.495678 3 1
1624427524.82191443 0.495678 3 1
1624427524.92182612 0.495678 3 1
1624427525.0218389 0.495678 3 1
1624427525.07187176 0.495678 3 1
1624427525.22182679 0.495678 3 1
1624427525.32188869 0.495678 3 1
1624427525.4218595 0.495678 3 1
1624427525.47199559 0.495678 3 1
1624427525.62218285 0.495678 3 1
1624427525.72213531 0.495678 3 1
1624427525.82185459 0.495678 3 1
1624427525.92181969 0.495678 3 1
1624427526.02185249 0.495678 3 1
1624427526.07187414 0.495678 3 1
1624427526.22181773 0.495678 3 1
1624427526.32192683 0.495678 3 1
1624427526.42182922 0.495678 3 1
1624427526.47201848 0.495678 3 1
1624427526.62191486 0.495678 3 1
1624427526.72197151 0.495678 3 1
1624427526.82184362 0.495678 3 1
1624427526.92182326 0.495678 3 1
1624427527.02183104 0.495678 3 1
1624427527.07184315 0.495678 3 1
1624427527.22182178 0.495678 3 0
1624427527.3218987 0.495678 3 0
1624427527.42183995 0.495678 3 0
1624427527.47201562 0.495678 3 0
1624427527.62195086 0.495678 3 0
1624427527.72237873 0.495678 3 0
1624427527.82182264 0.495678 3 0
1624427527.92182708 0.495678 3 0
1624427528.02190018 0.495678 3 0
1624427528.07186127 0.495678 3 0
1624427528.22182322 0.495678 3 1
1624427528.32196355 0.495678 3 1
1624427528.42182493 0.495678 3 1
1624427528.47201109 0.495678 3 1
1624427528.62196064 0.495678 3 1
1624427528.72195959 0.495678 3 1
1624427528.8218236 0.495678 3 1
1624427528.92187643 0.495678 3 1
1624427529.02184272 0.495678 3 1
1624427529.07184982 0.495678 3 1
1624427529.22182798 0.495678 3 1
1624427529.32182479 0.495678 3 1
1624427529.42192078 0.495678 3 1
1624427529.47184873 0.495678 3 1
1624427529.62193251 0.495678 3 1
1624427529.7219646 0.495678 3 1
1624427529.82182574 0.495678 3 1
1624427529.92183113 0.495678 3 1
1624427530.02183819 0.495678 3 1
1624427530.07185149 0.495678 3 1
1624427530.22181821 0.495678 3 1
1624427530.32190323 0.495678 4 8
1624427530.42184258 0.495678 4 1
1624427530.47201705 0.495678 4 1
1624427530.62193847 0.495678 4 1
1624427530.72196674 0.495678 4 1
1624427530.82184339 0.495678 4 1
1624427530.92182422 0.495678 4 1
1624427531.02183771 0.495678 4 1
1624427531.0718801 0.495678 4 1
1624427531.22182178 0.495678 4 1
1624427531.32191634 0.495678 4 1
1624427531.42188263 0.495678 4 1
1624427531.47203445 0.495678 4 1
1624427531.62197828 0.495678 4 1
1624427531.72186422 0.495678 4 1
1624427531.82183027 0.495678 4 1
1624427531.92182326 0.495678 4 1
1624427532.02184272 0.495678 4 1
1624427532.07186413 0.495678 4 1
